geoid10,los_dist_score,los_acre_score,los_exp_score,los_total_score,la_dist_score,la_acre_score,la_exp_score,la_total_score,gw_score_loop_contiguous,los_gw_total_score,la_gw_total_score,totpop_2018,area,popdensity_sqmi,tothh_2018
"371830524011019","1","5","2","8","1","5","2","8","3","11","11",0,0.0151994495453233,0,"0"
"371830537241076","2","5","2","9","2","5","2","9","2","11","11",170,0.0152227334212692,11167.5081797383,"50"
"371830537122007","2","2","2","6","2","2","2","6","3","9","9",0,0.0366747599252559,0,"0"
"371830537112022","5","3","3","11","5","3","3","11","5","16","16",0,0.0134968876100613,0,"0"
"371830524011090","1","5","2","8","2","5","2","9","3","11","12",0,0.000432092353250592,0,"0"
"371830540133001","1","4","1","6","1","5","2","8","3","9","11",2,0.00269306803647367,742.647409167879,"1"
"371830540142005","5","3","2","10","5","4","2","11","4","14","15",189,0.0237953738243461,7942.7203537616,"57"
"371830540162028","3","4","2","9","3","5","3","11","5","14","16",240,0.0345256160378877,6951.36039677406,"82"
"371830537132008","4","2","2","8","4","2","3","9","4","12","13",86,0.00918150396855087,9366.65717235142,"68"
"371830536101058","2","5","1","8","2","5","1","8","1","9","9",406,0.168410331527336,2410.77846185523,"192"
"371830527011015","4","3","4","11","4","3","4","11","2","13","13",21,0.00580045711194079,3620.40432240581,"8"
"371830537091008","1","1","1","3","1","1","1","3","3","6","6",331,0.199554485286496,1658.69486483749,"187"
"371830525052022","4","4","4","12","4","4","5","13","5","17","18",0,0.000474146596197116,0,"0"
"371830537141008","3","2","3","8","3","2","3","8","4","12","12",53,0.0123346241875546,4296.84757266264,"22"
"371839802001016","1","5","1","7","1","5","1","7","3","10","10",0,0.0135040525267432,0,"0"
"371830537141014","3","2","3","8","3","2","3","8","4","12","12",65,0.015667253219885,4148.78084165394,"29"
"371830521021016","3","3","4","10","3","3","4","10","5","15","15",31,0.0115615257204841,2681.30701340531,"9"
"371830537142015","5","2","3","10","5","2","3","10","5","15","15",99,0.0335491536421709,2950.89411363147,"40"
"371830537152002","4","3","3","10","4","3","3","10","5","15","15",19,0.00641937654598148,2959.78898634541,"7"
"371830537181014","1","1","1","3","2","1","1","4","1","4","5",86,0.0169442792355366,5075.45932196605,"38"
"371830537241072","2","5","2","9","2","5","2","9","2","11","11",79,0.00919755899952514,8589.23547041978,"22"
"371830537111014","3","1","2","6","3","1","2","6","3","9","9",141,0.0262402880572883,5373.41662150073,"49"
"371830527012010","3","3","4","10","3","3","4","10","2","12","12",0,0.0308343957961853,0,"0"
"371830540132014","1","4","1","6","1","5","2","8","5","11","13",80,0.0162922717588212,4910.30355890579,"27"
"371830524081004","4","5","4","13","4","5","5","14","4","17","18",48,0.00979609340318599,4899.91244717909,"21"
"371830524081015","4","5","4","13","4","5","5","14","4","17","18",57,0.027673959042768,2059.69806892866,"27"
"371830524041007","4","5","4","13","4","5","4","13","3","16","16",45,0.0231028489858693,1947.81171913144,"19"
"371830515012013","3","2","3","8","3","2","4","9","3","11","12",211,0.143580438256226,1469.55952052089,"85"
"371830517001011","5","4","5","14","5","5","5","15","5","19","20",0,0.0149196916124382,0,"0"
"371830524071007","3","5","4","12","4","5","4","13","3","15","16",36,0.0137021214125585,2627.33039038792,"17"
"371830530081013","2","4","2","8","2","4","2","8","3","11","11",0,0.000857477945363189,0,"0"
"371830515012002","3","3","4","10","3","3","5","11","3","13","14",38,0.0138041236619289,2752.80060731434,"14"
"371830515012038","3","3","4","10","3","3","5","11","4","14","15",41,0.00988567120489043,4147.4169179041,"13"
"371830524071021","2","5","4","11","3","5","4","12","3","14","15",0,0.0039463234526168,0,"0"
"371830511011004","4","5","5","14","4","5","5","14","5","19","19",1118,0.041886576312757,26691.1287199069,"0"
"371830504001012","3","4","5","12","4","5","5","14","3","15","17",0,0.00206795838662447,0,"0"
"371830524041017","5","5","4","14","5","5","4","14","4","18","18",53,0.0267738456731568,1979.54379236365,"17"
"371830518002009","5","4","5","14","5","4","5","14","4","18","18",80,0.0114002208586465,7017.40790743752,"29"
"371830509002027","4","5","5","14","4","5","5","14","5","19","19",0,0.056919992001377,0,"0"
"371830537091002","2","5","2","9","2","5","2","9","3","12","12",0,0.00444720265613942,0,"0"
"371830537261009","4","5","3","12","4","5","3","12","5","17","17",211,0.0323795413417573,6516.46043323938,"111"
"371830537073011","5","4","3","12","5","4","4","13","5","17","18",49,0.00366603757920043,13365.9295469325,"25"
"371830509001028","4","5","5","14","4","5","5","14","5","19","19",0,0.0023068598141212,0,"0"
"371830518003017","5","4","5","14","5","4","5","14","4","18","18",269,0.0523401766019124,5139.45533745431,"100"
"371830524062003","1","5","2","8","2","5","2","9","2","10","11",383,0.0639635403592547,5987.78613330125,"142"
"371830527062013","2","2","3","7","2","2","4","8","3","10","11",0,0.0121197029208804,0,"0"
"371830537231015","4","1","3","8","4","2","3","9","3","11","12",56,0.0190237404321785,2943.69029054226,"22"
"371830524072010","2","4","3","9","2","4","3","9","3","12","12",325,0.0623488925428613,5212.60261000757,"113"
"371830524041014","4","5","4","13","4","5","4","13","5","18","18",57,0.0256023789698169,2226.35560809401,"23"
"371830537231005","3","2","3","8","3","2","3","8","3","11","11",394,0.065179558573832,6044.83995628318,"226"
"371830509001009","5","5","5","15","5","5","5","15","5","20","20",220,0.0238031449640206,9242.4761657562,"100"
"371830511023001","5","5","5","15","5","5","5","15","5","20","20",0,0.000117481574446077,0,"0"
"371830526031009","3","3","4","10","3","3","5","11","4","14","15",1505,0.158778587194555,9478.60808306532,"656"
"371830524012002","3","5","4","12","3","5","5","13","5","17","18",0,0.00446256178324346,0,"0"
"371830541054019","5","5","4","14","5","5","4","14","2","16","16",6,0.000895390624967842,6700.98595260085,"1"
"371830541062032","3","2","3","8","4","3","5","12","3","11","15",140,0.0144328147375617,9700.11758244542,"97"
"371830537093017","1","5","1","7","1","5","1","7","2","9","9",0,0.000406699897980602,0,"0"
"371839802001018","1","5","1","7","1","5","1","7","2","9","9",0,0.393105630144753,0,"0"
"371830525061006","3","2","2","7","3","2","3","8","3","10","11",323,0.210996749287863,1530.82927149428,"121"
"371830520012002","1","3","4","8","4","4","5","13","4","12","17",123,0.0828940540954329,1483.82174502401,"55"
"371830527013017","4","3","4","11","4","4","5","13","5","16","18",0,0.0195740277413157,0,"0"
"371830528072001","2","1","2","5","2","2","3","7","4","9","11",0,0.0573062172231893,0,"0"
"371830519002011","4","4","5","13","4","4","5","13","4","17","17",52,0.0113994292324451,4561.63189749864,"29"
"371830545002063","1","1","2","4","1","1","2","4","2","6","6",0,0.234870644964969,0,"0"
"371830523023010","2","5","3","10","2","5","3","10","3","13","13",0,0.000457974872936926,0,"0"
"371830515022006","5","3","4","12","5","3","5","13","4","16","17",85,0.056720533814797,1498.57545906639,"35"
"371830524063004","1","5","2","8","3","5","2","10","2","10","12",15,0.0307011847452371,488.580493699908,"6"
"371830541061032","1","2","3","6","3","3","4","10","4","10","14",0,0.0809529228885544,0,"0"
"371830528033028","3","3","4","10","3","4","4","11","3","13","14",82,0.0646371576202999,1268.6201407818,"25"
"371830518001025","4","4","5","13","4","4","5","13","3","16","16",0,0.00779831347745368,0,"0"
"371830501001000","5","5","5","15","5","5","5","15","4","19","19",75,0.0074319984763599,10091.498301374,"33"
"371830526021010","3","3","4","10","3","3","4","10","3","13","13",134,0.0449749300706024,2979.4376509234,"61"
"371830521012011","4","4","5","13","4","4","5","13","3","16","16",142,0.0809093363244284,1755.05085631418,"51"
"371830525032022","4","5","3","12","4","5","4","13","4","16","17",2,0.021741578698426,91.9896401149929,"1"
"371830541044020","3","3","2","8","3","3","3","9","2","10","11",220,0.0227686076960598,9662.42657156729,"73"
"371830541054012","5","5","3","13","5","5","4","14","2","15","16",32,0.00457581275590723,6993.29314965719,"21"
"371830515011012","4","3","4","11","4","3","5","12","4","15","16",28,0.009555598900136,2930.21926648695,"14"
"371830515011026","4","3","4","11","4","3","5","12","4","15","16",92,0.026070548069318,3528.88630324858,"35"
"371830516002020","5","4","4","13","5","4","5","14","3","16","17",0,0.0103688888693452,0,"0"
"371830527073026","3","3","3","9","3","4","4","11","2","11","13",13,0.00579103228766121,2244.85020187139,"4"
"371830540131053","1","5","2","8","1","5","2","8","4","12","12",282,0.0471164375232272,5985.17236921788,"76"
"371830540121004","3","4","4","11","3","4","4","11","2","13","13",4,0.00280706689043391,1424.97494934354,"2"
"371830540112006","2","4","3","9","2","4","3","9","3","12","12",30,0.00922412843386608,3252.33979720577,"13"
"371830540162016","3","5","3","11","3","5","3","11","2","13","13",7,0.0498147908052227,140.520513824302,"3"
"371830537222016","2","2","3","7","2","2","3","7","3","10","10",53,0.00765983367092861,6919.21029579938,"41"
"371830526021005","4","3","4","11","4","3","4","11","3","14","14",221,0.0593636002894963,3722.82002645152,"86"
"371830511011003","4","5","5","14","4","5","5","14","5","19","19",0,0.0314261507449466,0,"0"
"371830507001013","5","5","5","15","5","5","5","15","5","20","20",131,0.0113462425640565,11545.672433885,"50"
"371830541051023","3","2","2","7","3","2","2","7","4","11","11",0,0.0923917669049255,0,"0"
"371830541063027","3","3","2","8","3","3","3","9","4","12","13",4,0.0404637696855523,98.8538643602505,"2"
"371830541054020","4","5","3","12","4","5","3","12","3","15","15",50,0.0145388360887271,3439.06483950033,"13"
"371830528063017","1","1","2","4","4","3","3","10","5","9","15",3,0.0929276664529497,32.2831737254366,"1"
"371830540121007","2","4","3","9","2","4","4","10","3","12","13",38,0.0432085303852506,879.455969948274,"17"
"371830523011016","3","5","3","11","3","5","3","11","4","15","15",47,0.00346878574055339,13549.4099420802,"20"
"371830503001009","5","5","5","15","5","5","5","15","3","18","18",72,0.00501326968207672,14361.8844718073,"53"
"371830536101020","1","5","1","7","1","5","1","7","1","8","8",31,0.00638262878059439,4856.93294497273,"11"
"371830540141007","1","2","1","4","2","3","2","7","3","7","10",7,0.000405288027934833,17271.6673514115,"5"
"371839802001015","1","5","1","7","1","5","1","7","3","10","10",0,0.932462842326351,0,"0"
"371830526012003","4","4","4","12","4","4","5","13","4","16","17",54,0.0105496374200551,5118.65932921495,"16"
"371830524011033","1","5","3","9","1","5","3","9","5","14","14",0,0.0744005255383376,0,"0"
"371830524011076","1","5","1","7","1","5","2","8","3","10","11",0,0.0079806125874702,0,"0"
"371830525032019","4","5","3","12","4","5","3","12","3","15","15",83,0.0391938766112228,2117.6777388801,"33"
"371830512001000","5","5","5","15","5","5","5","15","3","18","18",643,0.0747382982017224,8603.35350778942,"474"
"371830528033069","1","1","2","4","1","1","2","4","3","7","7",0,0.0140525441426138,0,"0"
"371830545002046","1","2","3","6","1","2","3","6","3","9","9",0,0.00314099258450323,0,"0"
"371830545002037","3","4","4","11","3","4","4","11","4","15","15",0,0.00691393511322624,0,"0"
"371830528072018","4","1","1","6","4","3","2","9","2","8","11",69,0.0085785105551058,8043.35432785966,"23"
"371830537092023","2","5","2","9","2","5","2","9","3","12","12",121,0.00564034087538374,21452.6041374703,"74"
"371830525032003","3","5","3","11","3","5","3","11","4","15","15",68,0.0688552108292485,987.57957721792,"27"
"371830525033020","2","5","2","9","2","5","2","9","3","12","12",137,0.0299379863582573,4576.12607476566,"48"
"371830524011057","1","5","3","9","1","5","4","10","4","13","14",0,0.0460027976978047,0,"0"
"371830525031012","2","5","2","9","2","5","2","9","3","12","12",223,0.0146048752357219,15268.8740164358,"154"
"371830545001048","2","5","3","10","2","5","4","11","3","13","14",0,0.0184374274895745,0,"0"
"371830527052030","2","2","4","8","2","3","5","10","5","13","15",0,0.00752828392814723,0,"0"
"371830524011041","1","5","2","8","1","5","3","9","4","12","13",673,0.0612730195354381,10983.6271347907,"382"
"371830540131006","3","5","2","10","3","5","2","10","4","14","14",5,0.0123534860367691,404.744052417101,"2"
"371830540081010","4","3","3","10","4","4","3","11","2","12","13",190,0.0330096881439483,5755.88594389168,"66"
"371830540131039","4","5","3","12","4","5","3","12","5","17","17",0,0.0018668667236384,0,"0"
"371830528072045","1","1","1","3","1","1","1","3","2","5","5",0,0.119239912043342,0,"0"
"371830537073003","5","3","3","11","5","3","4","12","5","16","17",281,0.0162318994468297,17311.5907303679,"130"
"371830540143014","2","3","2","7","2","4","3","9","2","9","11",0,0.178808574253563,0,"0"
"371830521014016","5","5","5","15","5","5","5","15","5","20","20",22,0.0110341610625636,1993.8081268943,"9"
"371830521021032","3","3","4","10","3","3","4","10","3","13","13",226,0.0219639195464646,10289.6024328398,"67"
"371830540084002","2","3","3","8","4","4","4","12","2","10","14",1367,0.076072664449604,17969.6611113917,"461"
"371830540084000","2","3","3","8","3","4","4","11","2","10","13",466,0.0588994895748493,7911.78333401019,"125"
"371830540062006","4","3","4","11","4","3","4","11","4","15","15",45,0.0103392772678269,4352.33516176496,"15"
"371830526022005","3","3","4","10","3","3","5","11","3","13","14",1539,0.216735453789592,7100.82256082601,"606"
"371830537072019","4","4","4","12","4","4","4","12","4","16","16",123,0.0195789719941938,6282.25016290314,"44"
"371830537091001","1","5","2","8","1","5","2","8","3","11","11",94,0.00401229499918412,23427.988225969,"60"
"371830540061008","2","2","3","7","2","2","3","7","3","10","10",1304,0.178182814736058,7318.32641622376,"384"
"371830540012014","2","2","3","7","2","2","4","8","2","9","10",59,0.016720082537951,3528.69071465902,"25"
"371830537093048","2","5","1","8","2","5","1","8","2","10","10",79,0.0984393571149119,802.524542168438,"35"
"371830523022003","3","5","4","12","5","5","4","14","3","15","17",43,0.00273074097501816,15746.6418065207,"26"
"371830523022004","4","5","4","13","4","5","4","13","3","16","16",78,0.0153837417403495,5070.28792581822,"27"
"371830545004001","4","5","4","13","4","5","4","13","3","16","16",41,0.00939492476134836,4364.05836571231,"13"
"371830501001040","4","5","5","14","4","5","5","14","5","19","19",0,0.0102493407010842,0,"0"
"371830545002015","3","3","4","10","3","3","5","11","3","13","14",0,0.0333543565407421,0,"0"
"371830541141033","1","1","1","3","1","1","1","3","2","5","5",0,0.00892863397779961,0,"0"
"371830541062049","4","2","2","8","4","2","2","8","5","13","13",0,0.000113877002872189,0,"0"
"371830541063006","2","2","2","6","2","3","2","7","3","9","10",180,0.0258739782681246,6956.79644369766,"59"
"371830545004009","2","4","3","9","2","4","4","10","3","12","13",53,0.0209505360136331,2529.76821048929,"22"
"371830545002080","3","5","5","13","3","5","5","13","5","18","18",0,0.00652350278244443,0,"0"
"371830545002083","3","4","4","11","3","4","5","12","4","15","16",97,0.0186693061914215,5195.69388414504,"27"
"371830517001007","4","4","5","13","4","4","5","13","4","17","17",105,0.022724095963082,4620.64586290188,"30"
"371830514005024","5","4","5","14","5","5","5","15","3","17","18",0,0.00176873878898467,0,"0"
"371830540151033","4","3","3","10","4","4","3","11","2","12","13",41,0.034970498495596,1172.41680169825,"15"
"371830504001017","3","3","4","10","4","4","5","13","3","13","16",91,0.0421573883296629,2158.57773940826,"59"
"371830512003029","5","5","5","15","5","5","5","15","4","19","19",32,0.00652817018756316,4901.83299157294,"12"
"371830518001001","3","3","4","10","3","3","5","11","5","15","16",0,0.00211158919073391,0,"0"
"371830516003010","4","4","5","13","4","4","5","13","3","16","16",88,0.0269839810777435,3261.19410425257,"43"
"371830518003005","3","4","4","11","5","4","5","14","4","15","18",153,0.0958658221174079,1595.98068029521,"83"
"371830507003039","5","4","5","14","5","4","5","14","4","18","18",68,0.012863568061771,5286.24714958271,"24"
"371830524062016","1","5","2","8","2","5","3","10","3","11","13",0,0.00226587333531146,0,"0"
"371830520012022","2","4","4","10","4","4","5","13","3","13","16",550,0.177943894398357,3090.86188014258,"202"
"371830516005002","3","4","5","12","5","4","5","14","3","15","17",90,0.0292152019121916,3080.58798534069,"35"
"371830530081005","1","2","2","5","3","2","2","7","2","7","9",0,0.0706961704403153,0,"0"
"371830524082009","4","5","4","13","4","5","4","13","4","17","17",217,0.0201999096982786,10742.6222810537,"82"
"371830524063018","1","2","2","5","3","2","2","7","2","7","9",73,0.00767343620652513,9513.33900944198,"42"
"371830523021042","4","5","4","13","4","5","5","14","5","18","19",0,0.00174465984011521,0,"0"
"371830528072055","1","1","1","3","1","1","1","3","2","5","5",22,0.0463075969485318,475.084034795667,"7"
"371830521011010","3","3","4","10","3","3","4","10","3","13","13",100,0.0107728834171748,9282.5658765205,"47"
"371830521014007","4","4","5","13","4","4","5","13","4","17","17",33,0.00693873372217028,4755.91099490677,"11"
"371830537252036","1","5","2","8","1","5","2","8","3","11","11",7,0.000390172276220302,17940.7928923366,"2"
"371830521021008","2","3","4","9","2","4","4","10","3","12","13",0,0.0649824063861971,0,"0"
"371830527011004","4","2","3","9","4","2","4","10","2","11","12",120,0.0439534840599717,2730.15899800497,"46"
"371830541103021","1","1","1","3","4","2","2","8","2","5","10",51,0.0289030354773102,1764.52054802467,"24"
"371830542091074","3","2","1","6","3","3","1","7","4","10","11",272,0.111383113465312,2442.02187869985,"98"
"371830537092003","1","5","2","8","1","5","2","8","3","11","11",0,0.0233874841035944,0,"0"
"371830528064001","1","1","1","3","1","2","1","4","4","7","8",178,0.108873717482667,1634.92166994609,"57"
"371830527012027","2","2","4","8","2","3","4","9","3","11","12",1,0.139102705446751,7.18893278738425,"1"
"371830538084022","4","4","3","11","4","4","3","11","4","15","15",0,0.013967086083006,0,"0"
"371830527062019","2","1","3","6","2","1","4","7","3","9","10",92,0.0557414954647187,1650.47599159285,"39"
"371830541051005","1","1","1","3","1","1","2","4","3","6","7",415,0.151029629367123,2747.80519384854,"155"
"371830527043022","4","2","3","9","4","3","4","11","2","11","13",26,0.00984250682928892,2641.60345031515,"17"
"371830528062017","4","4","4","12","4","5","4","13","3","15","16",81,0.0133694504608522,6058.58858875166,"18"
"371830541132038","5","3","2","10","5","4","2","11","5","15","16",67,0.00484914876266695,13816.858025851,"30"
"371839802001021","1","5","2","8","1","5","2","8","5","13","13",0,0.0418427402058247,0,"0"
"371830537223008","4","3","3","10","4","3","3","10","2","12","12",79,0.0140649464072326,5616.8006413004,"39"
"371830536102010","3","5","1","9","3","5","2","10","1","10","11",43,0.00213920383516978,20100.9362890317,"22"
"371830537221000","3","2","2","7","3","2","2","7","3","10","10",397,0.122055208694718,3252.6264486833,"144"
"371830537241002","1","5","1","7","1","5","1","7","2","9","9",67,0.0111129139566402,6029.02175445768,"20"
"371830538071001","2","1","2","5","2","2","3","7","3","8","10",2,0.0962857953106126,20.7714958738006,"1"
"371830537132009","4","2","3","9","4","2","3","9","4","13","13",0,0.00325358920622461,0,"0"
"371830537122017","5","3","3","11","5","3","3","11","5","16","16",10,0.00303721602389978,3292.48888498883,"4"
"371830537252025","1","5","2","8","1","5","2","8","3","11","11",45,0.00596616745218767,7542.53050398366,"25"
"371830537113013","3","5","3","11","3","5","3","11","4","15","15",48,0.0108299954247452,4432.13483639394,"35"
"371830537131013","3","5","3","11","3","5","3","11","5","16","16",7,0.0152810607583987,458.083382474132,"3"
"371830537262012","2","5","2","9","2","5","2","9","3","12","12",25,0.0651250949416917,383.876599679174,"13"
"371830537111011","1","5","1","7","1","5","1","7","2","9","9",52,0.0329345449440813,1578.88928140011,"16"
"371830520011012","2","2","3","7","5","3","5","13","3","10","16",7,0.0250412367497446,279.538908958696,"2"
"371830537092000","1","5","2","8","1","5","2","8","3","11","11",0,0.0161526051801125,0,"0"
"371830520011003","2","3","3","8","3","3","4","10","4","12","14",1477,0.0733047579487132,20148.7603442244,"420"
"371830524072012","3","5","3","11","3","5","4","12","4","15","16",214,0.0859900470472106,2488.66011065803,"93"
"371830524041018","5","5","4","14","5","5","4","14","5","19","19",701,0.311335004787774,2251.59390759111,"248"
"371830528033062","1","1","2","4","1","2","2","5","3","7","8",0,0.0172383984783629,0,"0"
"371830537092016","1","5","2","8","1","5","2","8","3","11","11",0,0.00266990057122518,0,"0"
"371830537092017","2","5","2","9","2","5","2","9","3","12","12",88,0.00910160574104447,9668.62359277512,"59"
"371830537262005","1","5","2","8","1","5","2","8","3","11","11",0,0.0182869514521306,0,"0"
"371830525033037","3","5","3","11","3","5","3","11","4","15","15",120,0.00615286348280092,19503.1143361844,"80"
"371830540141087","2","2","2","6","2","3","3","8","3","9","11",173,0.05719191517826,3024.9030734638,"58"
"371830541041034","2","2","1","5","2","2","2","6","3","8","9",7,0.0634738052374722,110.281713437711,"2"
"371830525061003","4","3","2","9","4","3","3","10","4","13","14",65,0.0723848578859592,897.977863027735,"28"
"371830537112025","4","5","2","11","4","5","2","11","4","15","15",50,0.021696603681648,2304.50814946176,"16"
"371830537151000","4","4","3","11","4","4","4","12","4","15","16",392,0.144702499692357,2709.00641546212,"149"
"371830537142025","4","3","3","10","4","3","3","10","4","14","14",5,0.00822732455861926,607.730977959513,"2"
"371830537191003","1","1","1","3","3","1","1","5","1","4","6",195,0.0312977475016077,6230.48032418254,"80"
"371830523023026","3","4","3","10","4","4","3","11","3","13","14",84,0.00832189568350396,10093.8539960923,"32"
"371830545004016","4","5","3","12","4","5","4","13","3","15","16",9,0.0345315131772361,260.631497780207,"3"
"371830521013000","3","4","4","11","3","4","5","12","4","15","16",243,0.13116552593051,1852.62094041951,"64"
"371830523023027","3","5","3","11","4","5","4","13","3","14","16",265,0.0363641676585984,7287.39352672465,"121"
"371830523013005","2","5","3","10","2","5","4","11","5","15","16",106,0.00701400911481756,15112.612239991,"53"
"371830525072023","1","1","2","4","1","1","2","4","5","9","9",56,0.0180468893452569,3103.02783646855,"23"
"371830527072011","2","3","3","8","2","3","4","9","2","10","11",46,0.0279182154995211,1647.66978035502,"22"
"371830530082005","1","3","2","6","1","3","2","6","2","8","8",198,2.02817795877761,97.624569453134,"68"
"371830528062049","2","1","2","5","2","2","3","7","2","7","9",131,0.00688539168869593,19025.7876273138,"25"
"371830525062004","2","2","2","6","2","2","3","7","3","9","10",258,0.0668776687592124,3857.78997364439,"91"
"371830521022000","5","4","5","14","5","4","5","14","3","17","17",1466,0.24965128184681,5872.19095834468,"447"
"371830528072073","4","2","1","7","4","4","2","10","2","9","12",313,0.0364986958893417,8575.64886561883,"92"
"371830528064011","2","1","1","4","2","1","1","4","4","8","8",69,0.00549705877666258,12552.1670412067,"19"
"371830537241035","2","5","2","9","2","5","2","9","3","12","12",2,0.00478551650498065,417.927719592743,"1"
"371830537111027","3","5","2","10","3","5","2","10","2","12","12",16,0.00563004186916087,2841.8971602399,"9"
"371830545002086","2","4","4","10","2","4","4","10","4","14","14",0,0.0092525445747534,0,"0"
"371830537241069","2","5","2","9","2","5","2","9","2","11","11",157,0.0367919225678309,4267.24098776163,"43"
"371839802001010","4","5","3","12","4","5","3","12","2","14","14",0,0.301147810893508,0,"0"
"371830521021014","4","4","5","13","4","4","5","13","5","18","18",0,0.0117205950104602,0,"0"
"371830526032010","3","3","4","10","3","3","5","11","4","14","15",65,0.0115999238392638,5603.48506599553,"28"
"371830526032016","4","3","4","11","4","3","5","12","4","15","16",42,0.0103012023475979,4077.19396074126,"18"
"371830541053015","4","2","1","7","4","2","2","8","4","11","12",103,0.00886564355908036,11617.8819183978,"55"
"371830526032000","4","3","4","11","4","4","5","13","5","16","18",44,0.0950956336561638,462.692116433971,"23"
"371830526032001","4","3","4","11","4","3","5","12","4","15","16",91,0.0215111950825952,4230.35538707138,"28"
"371830526032007","4","3","4","11","4","3","5","12","5","16","17",110,0.0257085026833506,4278.74004779121,"44"
"371830517001012","5","4","5","14","5","5","5","15","5","19","20",0,0.00891617969128433,0,"0"
"371830518003000","5","4","5","14","5","5","5","15","5","19","20",0,0.0314377960095412,0,"0"
"371830540151026","1","3","2","6","1","4","3","8","3","9","11",163,0.0527029463501688,3092.80621460887,"60"
"371830537191006","1","1","1","3","2","1","1","4","1","4","5",500,0.103066861556177,4851.21980480093,"167"
"371830537112017","3","5","2","10","3","5","2","10","3","13","13",11,0.00417938125552255,2631.96854449802,"3"
"371830541102042","1","1","1","3","3","2","2","7","3","6","10",267,0.52165751421339,511.830066135653,"133"
"371830525041013","3","5","4","12","3","5","4","12","5","17","17",0,0.00567461276742277,0,"0"
"371830524062000","1","4","3","8","2","4","3","9","3","11","12",0,0.0268952001703189,0,"0"
"371830515011007","4","3","4","11","4","3","5","12","5","16","17",0,0.00220133095712353,0,"0"
"371830540163013","2","5","2","9","2","5","3","10","4","13","14",169,0.0314236695754696,5378.11154085986,"70"
"371830540181021","2","3","3","8","2","3","4","9","2","10","11",276,0.0335003491691099,8238.72009831155,"138"
"371830540151013","5","4","3","12","5","4","3","12","2","14","14",99,0.0183118785787475,5406.32680444364,"36"
"371830524011085","3","5","4","12","3","5","4","12","3","15","15",0,0.0103176020091286,0,"0"
"371830541061022","1","3","4","8","2","3","4","9","4","12","13",0,0.00420152408904272,0,"0"
"371830545002017","3","4","4","11","3","4","5","12","4","15","16",0,0.0575993458344014,0,"0"
"371830521012000","4","4","5","13","4","4","5","13","4","17","17",29,0.0229858851925267,1261.64381998343,"14"
"371830521014029","5","5","5","15","5","5","5","15","4","19","19",74,0.0122614474115008,6035.17655922013,"30"
"371830521012004","4","4","5","13","4","4","5","13","3","16","16",170,0.0560261075729626,3034.29967499722,"66"
"371830537141011","4","2","3","9","4","2","3","9","4","13","13",44,0.0149409636338101,2944.92384014856,"17"
"371830525051030","4","4","4","12","4","4","5","13","5","17","18",0,0.00465525362225753,0,"0"
"371830537092019","2","5","2","9","2","5","2","9","3","12","12",125,0.0194029825145207,6442.30854233123,"74"
"371830545001039","4","5","5","14","4","5","5","14","5","19","19",0,0.0414689015698629,0,"0"
"371830524042003","3","5","4","12","3","5","4","12","5","17","17",0,0.00428303091518741,0,"0"
"371830524062013","1","4","2","7","5","4","3","12","3","10","15",155,0.00398729128088851,38873.5081239063,"64"
"371830537223007","3","2","2","7","3","2","3","8","3","10","11",142,0.0348168553309883,4078.4843619583,"58"
"371830540171018","1","4","3","8","1","4","3","8","2","10","10",525,0.0866629688530341,6057.95078276527,"218"
"371830540041003","3","3","4","10","3","3","4","10","2","12","12",49,0.00776821424467234,6307.75599856886,"24"
"371830537091004","2","5","2","9","2","5","2","9","3","12","12",77,0.0055652277540267,13835.9117368174,"39"
"371830540131021","2","5","2","9","2","5","2","9","4","13","13",675,0.148443484248691,4547.18510156469,"195"
"371830540151023","2","2","2","6","2","3","2","7","2","8","9",259,0.0383609108482197,6751.66450100129,"87"
"371830541043006","1","2","2","5","3","2","2","7","2","7","9",145,0.0168414001871185,8609.73543701588,"48"
"371830540141085","1","4","2","7","2","4","3","9","3","10","12",173,0.0423429569320053,4085.68537803831,"49"
"371830537112020","3","5","2","10","3","5","2","10","4","14","14",160,0.0391266877057033,4089.28047279294,"49"
"371830524041000","2","4","3","9","2","4","4","10","3","12","13",81,0.0592442977292521,1367.22019003706,"28"
"371830517001018","5","4","5","14","5","4","5","14","4","18","18",0,0.0128913668906097,0,"0"
"371830518001027","3","4","5","12","4","4","5","13","4","16","17",11,0.00243323050049616,4520.73899195205,"6"
"371830524071000","5","5","4","14","5","5","5","15","5","19","20",0,0.00025122848563556,0,"0"
"371830508002008","5","5","5","15","5","5","5","15","5","20","20",145,0.00571322522607087,25379.7101046059,"35"
"371830525051022","5","4","4","13","5","4","4","13","5","18","18",60,0.0303912162928386,1974.25464719352,"27"
"371830537163002","5","5","4","14","5","5","4","14","5","19","19",58,0.0143912685272247,4030.22151176448,"26"
"371830537163006","4","4","4","12","4","4","4","12","4","16","16",16,0.00542064618351705,2951.67761523568,"7"
"371830525033015","2","5","2","9","2","5","3","10","3","12","13",203,0.0346854164739435,5852.6037925045,"82"
"371830525042012","3","5","4","12","3","5","5","13","5","17","18",0,0.00597527728050469,0,"0"
"371830525042004","3","5","4","12","3","5","4","12","4","16","16",257,0.131832239605057,1949.44727306402,"154"
"371830525041003","2","5","3","10","2","5","4","11","4","14","15",147,0.0466179374886995,3153.29265769498,"68"
